2026.05.15 16:21:48 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:49 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala
2026.05.15 16:21:49 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:49 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala
2026.05.15 16:21:49 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala
2026.05.15 16:21:49 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala
2026.05.15 16:21:49 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:49 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:49 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:49 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:21:49 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\gold\GoldAggregatorSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala
2026.05.15 16:22:21 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala
2026.05.15 16:22:21 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\compaction\CompactionJobSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\silver\SilverTransformerSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:22:21 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\build.sbt. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:51:32 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\silver\SilverTransformer.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:51:32 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:51:32 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\silver\SilverTransformer.scala
2026.05.15 16:51:32 INFO  no build target found for C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\main\scala\com\dataplatform\silver\SilverTransformer.scala. Using presentation compiler with project's scala-library version: 3.3.7
2026.05.15 16:51:32 WARN  no build target for: C:\Users\sofiane\work\data-platform-ops-e2e\spark-jobs\src\test\scala\com\dataplatform\bronze\BronzeIngesterSpec.scala
